Index,TimeElapsed,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,Amount,Status
16,58199.0,0.340390790889508,2.01523346310003,-2.77732956104823,3.81202413104427,-0.461729071578821,-1.1520219714746,-2.00195866818811,0.548681056661142,-2.34404166261939,-3.07669858515182,3.55473755027372,-3.96968929955842,-0.932183689489454,-5.87606732124924,-0.0667394504128529,-1.49528077472825,-4.42475717388751,-0.619323237398381,-0.231198386269899,0.326772803133095,0.29976881646527,-0.583282924090166,-0.187696049565752,-0.329255753153177,0.732328138266652,0.0580797142765515,0.55314334331356,0.318832445723953,1.75,1
17,163442.0,2.04367225322342,-0.96096139161936,-1.1388835322574,-2.32651889139858,-0.542837541673344,-0.357518556176051,-0.718832281439673,0.130778532247352,2.49943220881759,-1.09734729705891,0.430654950715856,0.644768305777688,-1.28950073296525,0.570140722544728,1.34203536524995,-0.087960164791976,-0.786580924384502,1.02952626182753,1.45125759542131,-0.190436244021907,-0.11268073573261,-0.281977008201984,0.251863720257686,0.0236742119623231,-0.251799053580922,-1.12686700078289,0.053810000346623,-0.0394377685802123,26.31,0
18,67859.0,-0.381366681160749,1.05617955328523,1.3074791287571,-0.0512540773236903,0.053216337870259,-0.668698256243934,0.578171286893674,0.0973457457867914,-0.592646378915292,-0.329766889344428,1.41581166793832,0.392574734374036,-0.37355807603022,-0.152051166279342,0.23804519094758,0.598429469315175,-0.219779350951844,0.406832645324376,0.202342866707589,0.0958392848972507,-0.217722168063365,-0.610315595691086,-0.0258372293376468,0.267103607435811,-0.204732589882723,0.0559716271858177,0.239640349449791,0.0871023231026359,1.99,0
19,165488.0,2.01778278404135,0.627161948088366,-2.14424757415361,1.55333961899059,0.91106786197336,-1.15466546998546,0.730820336870223,-0.406123270122172,-0.0339207584924063,-0.384942085070273,-0.0674703953328126,0.605798121687958,0.535197092307511,-1.15148575779111,-0.449493524893126,-0.377172709965849,1.08495713386628,-0.197060560092859,-0.573116536464831,-0.194725359009296,-0.0087087201928835,0.239681070453088,0.0496291422529451,0.987403536071412,0.464532791178327,-0.547241996538667,0.0063878344612645,-0.0177063218981992,1.0,0
20,49916.0,1.32686370729043,-0.618566598636867,0.410830691715854,-0.83272562116877,-0.963445510927449,-0.52742280118302,-0.642852512152753,-0.0114967020531585,-0.955348070865097,0.776824672574555,1.15220277487549,-0.174499525491459,-0.240051732692586,0.11027685087292,0.187115245569113,1.5529695249129,-0.130647017292057,-0.920285948528376,1.01658309866934,0.128014841867723,-0.0514174496836524,-0.395356353076078,0.0592830170035658,-0.0256474536193056,0.219386507300381,-0.480359793337677,-0.0026526250986642,0.0137549083132915,40.0,0
21,121384.0,-1.53628988844294,1.7579059436642,-1.0014198506726,-0.633174631929866,-0.732239427902971,-1.06628939361971,-0.22118464083857,1.2844036615269,-0.275056573253553,-0.272360079133817,0.285184928753819,0.81107785020161,-0.928656596026235,1.32820407340005,-1.07666177372073,0.458970079452,-0.0806308775957874,-0.0760212750044246,0.101579125601448,-0.177410269248176,-0.152771031676998,-0.611876994308879,0.232925443104012,0.0365438192469765,-0.399390271794871,0.134191616224162,0.092217138092911,-0.005596181245534,17.98,0
22,79086.0,1.09546104908208,0.0787824314999222,0.486314813963302,1.33808142529933,-0.273814977845758,0.00942053324619,-0.0833991272757255,0.168355038643314,0.152241644024562,0.0674167154622569,1.19110204781658,0.809045554911754,-1.14620872687654,0.454175640439222,-0.710216384067067,-0.543124805788423,0.138031385531827,-0.43793501143886,-0.150554705103499,-0.231072607774493,-0.0434747164003229,0.0169646933949035,-0.0437696872635854,0.220705557060308,0.573524640422983,-0.34049204437749,0.0293489105658479,0.007030253503832,14.32,0
23,57916.0,1.27258776341924,-1.80200144856925,-0.937488828900306,-2.37630884562768,0.5460256091781,3.50829599684485,-1.63644074100041,0.817308948538744,-1.75422171329207,1.41783126467914,-0.276105548623998,-1.04235074442599,0.628001926253886,-0.336190494635824,1.0394512740095,0.193004439471797,-0.125403849527761,0.77438781377596,-0.116150548611613,0.105303552707311,-0.0248225703075434,-0.136012334716913,-0.165205258161118,1.00471333724111,0.448532309482125,-0.103819818038264,0.0271031885293587,0.0460202170164583,158.0,0
24,136060.0,-0.977919902047333,0.90484196004554,1.42984950223423,-0.660016008354786,-0.0658116665281563,0.540130264229866,-0.0289484397915269,0.782897292522316,-0.18851396380405,-1.07085961972196,0.110217245365969,0.151160059174874,-0.958341783091317,0.569943338877263,0.121973765449935,0.458510235338941,-0.542259433647046,0.847686676809691,0.885291226392376,-0.110095619670198,-0.118547900575522,-0.56826327700432,-0.18629147847292,0.284915246533112,0.33707592824464,-0.441259674564492,-0.0695081871085416,0.005169474346221,20.0,0
25,99410.0,-1.990375398848,1.99310706418826,2.80925709045288,4.31849355289039,-0.65954909863123,1.07398875994487,-0.559036620201775,0.323636176810915,1.6544053412726,3.149552948352,-0.38058899526632,-4.52961152332522,-0.243284727243438,0.782774705731129,1.03221309401558,0.425086857485831,0.582722452229996,1.30166532026793,0.492717117982164,0.901703508886244,-0.270491076769903,0.325412528404037,-0.114780686148312,-0.096168712387745,0.216495813640981,0.53647107700826,0.83868391268095,0.398057150623361,0.97,0
26,155716.0,-1.27943663044156,0.311674805271614,0.92198939286266,-1.73066351456543,1.72589422964621,-0.383149117077042,1.23070927682658,-0.18939216814173,-0.296796155892295,-0.819428573769928,0.426348021476373,0.055437332714444,-0.6774607271201,0.298446339817066,-0.634351710660989,0.446040412581136,-1.41091306488916,0.607341554117518,-1.0108429682635,-0.146953355354114,0.238121155317038,0.696313564751147,-0.487349247012434,0.301013354557635,1.23890965864743,-0.216918923271009,-0.331860622949403,-0.15977428624741,19.95,0
27,65861.0,1.26051521980835,-0.262964861782829,-0.0748772979795571,0.270568221615722,-0.085983747370057,0.130702779775569,-0.156433692522046,-0.0177455727680707,0.861930989655095,-0.30931207728989,-2.05813323560916,-0.157926390799886,-0.163428011860457,-0.207601962294686,-0.193656679168184,0.0372562083219994,-0.351861363050885,-0.105753401736663,0.837078327082887,-0.0040997707881905,-0.169054143772511,-0.337265492483025,-0.283959076102643,-0.93508639512858,0.698815174921334,0.754612368388436,-0.04524160845117,-0.0009398049219705,47.19,0
28,72988.0,-0.413331924945948,-3.47584667835564,-0.964767560418099,0.324252184915166,-1.88112151557344,-0.745087755344766,0.993482332361524,-0.514209028564067,-0.835229969007168,0.19951556309624,-0.807351130685849,-0.254209687182755,-0.171004368102433,0.330721915844744,0.127784631138858,-1.65124245808213,0.371018945113809,0.846495050449547,-0.761313269032135,1.38449247238528,0.115578090906991,-1.22212745865328,-0.828871859852561,0.467337260089826,0.0710271727009953,0.993316314082199,-0.249758145681901,0.16078355653358,948.1,0
29,46282.0,1.48592711761879,-0.679853830649252,-1.16588689618389,-1.83277013295299,1.48324187814519,3.18262421377218,-1.08890137537513,0.765348151450995,-0.930410580354193,0.696399929630664,-0.014488174287504,-0.733450536437512,0.19988640604526,-0.0243722123361756,0.901191835201957,1.42615193317088,-0.249913111213723,-0.947927572104123,0.892365124932983,0.18104039212041,0.0880269654372298,0.0549081250817178,-0.0733288386883969,1.024526024017,0.662973772688685,-0.191709498713407,0.0087093938536199,0.0075837866370643,2.0,0
30,120933.0,-5.94167684755565,-5.25245430165768,-4.30113433677202,-0.471264424479102,-2.16069247733588,0.357182105018124,1.42787634248415,0.612994524778256,-0.418920258553417,-0.097758730426026,-0.495065908260242,0.962029512884789,1.38803755515576,0.176677165075074,-2.72445104107687,1.63911240811386,0.1969663140081,-0.732379224567731,0.337476544146042,-0.0218602330363285,0.538059579008211,1.57978000775303,-1.85931706574955,0.559907428386804,-1.14579615993922,-0.203778377904702,0.795326202230263,-0.344094635256496,650.0,0
31,151034.0,2.13025609793555,0.662608921160182,-3.32987958428409,0.65185095059956,1.35382175880533,-1.4912443561351,0.790811240924074,-0.443303028078893,0.109225500828778,-1.03300545651836,-0.303292645154875,-0.646885113652322,-0.595241414607355,-2.35247443135353,0.0685091840320269,0.435521260091967,2.09227791760339,0.700313429428616,-0.186216500995198,-0.144177380349356,-0.0945771623885706,-0.0843518819309842,-0.0746331813564126,0.292063378249098,0.427417923382051,0.69895898669865,-0.0847673590782018,-0.0167899496224636,0.76,0
32,162052.0,1.57732757305461,-0.642657176396572,-1.92191249594089,0.430769963615465,0.114735988641352,-0.511162313585707,0.262430073633661,-0.116890488341316,0.69460994640907,-0.779029529150758,1.26680290225259,1.09412903903703,0.0391452475252795,-1.2570978633041,-0.788201212489821,0.208145126962104,0.813257345180926,0.547011808426628,0.342913004181351,0.29853425454564,-0.0675110444915459,-0.472885583770408,0.0253291741375015,0.664278061192854,-0.150538113382124,-0.167791243544972,-0.0539182243688146,0.0133136451875362,221.3,0
33,166028.0,-0.956390354534089,2.36159360978361,-3.17119460723168,1.9707587789256,0.474761353851904,-1.90259820435779,-0.055177812186404,0.277831228585655,-1.74585416512772,-2.5166280017922,0.874051625366684,-2.51310432869389,0.0215750823066827,-3.56511884467947,0.461153428310475,-2.01571274629308,-1.7314131905532,-0.465814727140309,0.527619755594392,0.19087690343816,0.4732110860249,0.719400298090367,0.122457847823505,-0.255649852132098,-0.619259299031992,-0.48427999484406,0.683534592892906,0.443299499267762,39.9,1
34,158757.0,-1.30713447186667,1.88966202962535,-0.611299339258665,-1.06982628223215,0.596610573016155,-0.830873458755149,0.989943868083092,-0.164869750524155,0.994797367482644,1.41652694803629,-1.22422988239444,0.533571726222158,1.19731991136117,-0.565699890573574,-0.372290699491785,-0.0621981303606595,-0.775919319385906,-0.753835140818288,-0.0072453575881684,0.787965529702917,-0.486055905304425,-0.745507775089204,0.0224900970196514,-0.653490094336868,-0.0519894464020948,0.20558320196347,0.881372548630785,0.499479328222799,7.14,0
35,127473.0,-1.34861870127367,-0.677823911074258,0.986227565817658,-2.12615760295953,0.379165918125587,0.393351716973456,-0.822829769818866,0.824319504477736,-0.988135621781924,-0.645261468697634,-0.491569787103668,-0.103323274263373,0.66025737982662,-0.276135341959083,0.200686572571153,0.491788867026744,0.892392324757551,-2.49706817659307,-1.34514353868862,0.0626067184900338,0.596806222980163,1.41589438107822,-0.154167631146636,-0.979740089081787,-0.210655668011534,-0.0931024264444878,0.0608968669784353,-0.061243753154754,19.95,0
36,119085.0,1.94990665242259,-2.06637089985253,-1.46819121693305,-1.78209426108044,-0.833416929582953,0.547629328666296,-1.09320818205268,0.0301370118617045,-1.33823826518652,1.62289021304169,-0.227846941748623,-0.368193005123127,0.744607332510912,-0.362213917248529,-0.649550846596194,-0.0035452102323891,-0.144191005375588,0.765176782006938,0.389229437987825,0.0281484077057248,-0.0604730028411503,-0.130433279967744,-0.0198369107937298,-0.417056818622064,-0.199372440720708,-0.18001742181293,-0.0208853210248844,-0.0274962540160816,206.65,0
37,58032.0,1.1895351615177,0.210922345868465,0.489631255484586,1.25777355633405,-0.506132274587476,-0.863671372941358,0.0321261262398127,-0.109744737428625,0.180260808131473,0.0732472824234981,-0.570180100296619,-0.399619565510958,-1.08674223566613,0.543706218022943,1.13022255079102,0.299214624350256,-0.434969762039781,-0.0346240572266835,-0.424200308575975,-0.175199655140359,-0.076014748163305,-0.299040670427652,-0.0007154973358668,0.34358857795956,0.456487631492295,-0.446911087185256,0.0120426461781257,0.0278280394598839,22.7,0
38,96620.0,2.0696415295348,-0.110136893152858,-1.12833746550712,0.360272180060613,0.160849391584402,-0.499336584403921,-0.0845295731543548,-0.308086440116094,2.32577956275412,-0.595567274463526,-0.119887323898022,-1.69189551610909,2.2404381426012,1.32743160329398,-1.19928690631294,-0.653157828307304,0.580982409616528,-0.177969992460172,0.121982855990661,-0.212491359292793,-0.0767934863282586,0.35402702733412,0.0593601892397393,0.681245445267378,0.234847713373144,0.124764006178262,-0.0536071997314821,-0.0614810445810464,4.9,0
39,43459.0,-0.478502632110324,0.462607079860813,1.48410512350994,1.60766630682875,0.48433577072565,-0.169274924360219,0.0483725117690086,0.196476717459085,-0.938760400275176,0.294452349924684,1.57955921137075,0.495844628691346,-0.33795451125088,0.6791853119077,1.17778356247311,-0.744785679203167,0.255335586687345,0.346998619922648,1.14569659536509,0.194872914420247,0.338277249570101,0.92158273644513,-0.0045156438917226,0.233111346007376,-0.555758087754517,-0.141459123303465,0.205296043592611,0.176362101253951,8.4,0
40,122498.0,-0.265545614340973,0.664074806337555,0.129483096156088,-0.73924375837903,0.735041137636229,-0.677891354035497,0.884522469840473,-0.0919552532780812,-0.241404434760481,-0.132767331524559,0.541498714671102,0.861495815100828,0.259642463632601,0.196134111222191,-1.08819391139005,0.181607065020569,-0.803655230507787,-0.181671631433545,0.344647253974181,-0.0446827700776804,-0.223897844710602,-0.479117808329212,0.201609492428399,-0.33976376906205,-0.433788083365054,0.134675010758356,0.136665136872157,0.0609738168095828,6.99,0
41,118096.0,2.10811723188524,-0.915072165344461,-1.60612883084722,-1.1411720076514,-0.187665634111209,-0.416311092528228,-0.42048369153201,-0.188562532473667,-0.808464911713952,1.00046637453236,0.784632438195907,0.123574668782788,0.638082400440611,0.0886512992563512,-0.307093486950809,1.23952017654662,-0.303354539638145,-0.645841727787242,0.822940571139862,0.161388609906682,0.50691539634436,1.30813409974026,-0.0908084719139866,0.426151588591113,0.222265265792698,0.0377868296351203,-0.0527376626371252,-0.0607702787656079,69.8,0
42,130779.0,-5.41494022544132,-6.7420992720807,-1.02401455641932,0.428313596821744,2.60526014311119,-2.15014054762535,1.40922550399002,-0.322203089691068,-1.98817287204348,-0.249705439569252,-1.81513258823358,0.0059948083027825,1.90363406411559,0.193070030475599,-0.572860358208598,-2.0362482043362,-0.199984540804829,1.79552086597074,-0.798512005039203,3.1329429569838,1.01203692745538,0.610197483049804,2.24869116653272,-0.713555454030105,2.22890999852049,1.09762753307388,-0.299353404750067,0.241267447467125,980.1,0
43,159865.0,2.04776633365665,-0.0744525665343109,-1.06941784705151,0.424613321913563,-0.157362410835556,-1.21702827801111,0.192958833446443,-0.336213620225787,0.543399826035278,0.0705808591067201,-0.736789427029093,0.430173101988898,0.0418041813294205,0.281953345180031,0.0426717925080205,-0.105820080907446,-0.283360040718456,-0.868376647569892,0.140616080791737,-0.211453778553218,-0.284574109340998,-0.703044960599338,0.335239615606509,0.0460779939867569,-0.302958729264429,0.194688922679044,-0.0722244403725806,-0.0586409433845231,8.99,0
44,79645.0,-1.66121823586463,1.98657599180471,0.413032431959151,0.653575317370616,-0.267187852306487,-0.346963234804259,0.462550002963434,0.35665519704535,-0.0440737008221224,0.836215695428056,-0.299954677205877,0.289781332018432,0.348754932579522,0.308607985505996,1.27301279452838,-0.586313120648531,0.192613290272146,-0.409962855402142,-0.0449689061445182,0.299614994930914,0.100910802081736,0.55320018005788,-0.0285132770081159,0.0864801039813776,-0.0948108859399363,-0.295625802468562,0.37549860555175,0.356274800717631,31.98,0
45,68883.0,-1.67157878715925,-0.539164880725976,-0.0162681108447778,1.19507972717233,1.73239753527601,0.193837044538178,0.564096915332223,-0.060454144598418,-0.24176993348731,0.603871948983822,-0.572248750066862,-0.0429695175258062,-0.0184830993829807,0.129712293035942,-0.172605412266701,-0.0966737589982967,-0.772862934031145,0.936683206053767,2.0626691993011,-0.58488478083152,-0.212630135223962,0.549255248524703,0.89139161114741,-1.37467750281148,0.0066730896051711,-0.194744178027335,-0.145986223191536,-0.550911230018055,32.34,0
46,152901.0,1.93364593467956,1.72897060378792,-3.42076240614207,4.00253148632975,2.40514135505278,-0.575993405925838,1.01695697431607,-0.221154606565214,-2.08115727153637,-0.123980358060956,1.73107422251422,-0.273563849360145,0.540415817329797,-3.83814452006063,-0.919260630528563,2.2993657808037,2.27381889741347,1.91407106822648,-1.72620646608065,-0.0419913308701652,-0.122858169148917,-0.373956813213055,-0.0677503954114517,-0.103788811236142,0.357379717210143,0.0466848386823929,-0.0317609763421196,0.0317818715299409,15.13,0
47,157163.0,-1.29136473812226,1.94012631875791,-1.74955989250549,-0.46293004573692,0.122472396299696,-0.994923073685706,0.37820225747381,0.857663096956247,-1.21014811908748,-0.597681536845355,0.10220924455237,0.496884413917375,-0.645261813800538,1.96745026407759,-0.07687617686692,-0.494836253703,0.258792882710908,0.465273385477818,1.48151389441435,-0.446831614043349,0.458864766770764,0.860355455264188,-0.216178606855082,-0.413891968286086,-0.0392384992810953,0.318663251685406,-0.655661420281419,-0.0502231047082707,15.33,0
48,87736.0,-3.17498782820884,2.56582894915389,-1.16650593680408,-2.66246014037996,-0.563332845283635,-1.75894553653546,0.158991521928246,1.06001467318579,0.846992671209212,0.084839937429055,-1.31573544980798,0.458788865939161,-0.184597192301768,0.690050415150353,-0.464325892644524,0.55093728047754,-0.374369605344226,-0.780267977207707,-0.935343215272604,0.193728715297848,-0.3705086496566,-0.933421954926275,0.196826551187528,-0.132664398744274,0.321662083706294,0.410302064571373,0.403295232917589,0.305376505973905,1.0,0
49,150192.0,2.06636064000459,0.146405736913794,-1.87055312518024,0.18094244354835,0.773801043792456,-0.261637858939923,0.121478696357656,-0.0994486536799239,0.158292655103196,-0.229888984680002,0.820248668376666,1.05891983623991,0.785923640250469,-0.820403743725817,-0.538905030902175,0.620417061454854,0.0052750595666999,0.257404702537892,0.520187896201759,-0.0825074833900961,-0.336372964417555,-0.862511166120829,0.258583212953294,0.01637786644567,-0.199191285408754,0.18181699893415,-0.0624762501713474,-0.0439591043898658,1.98,0
50,163825.0,0.044929056346492,-0.604306011110902,0.262564949029401,-2.88263856930844,-0.922371540871309,-0.749533806186506,0.122070142031706,-0.168450957891062,-1.95354532382474,1.04588512775043,0.275157362094415,-0.863024809066791,-0.714749444425559,-0.145289950172333,-1.75233615954281,-0.257860557001625,-0.0150746205903095,0.56018525414206,-0.651400979318199,-0.566459301835166,0.109834995130969,0.694232331567624,0.108386281173781,0.040745042413376,-1.14950960012321,-0.426079140576636,0.140262540438067,0.235212507692289,74.5,0
51,28406.0,-1.70206290435259,-0.111678258430903,0.578141058568526,-0.23051638342394,1.38134207586352,-1.24134424281366,0.167450679511436,0.353227374687576,-0.535688220975935,-1.04446605552759,-1.47123598387825,0.690028789120033,1.43815805969281,0.204017981432661,-0.425492395251346,1.10176730070193,-1.37442865594177,-0.0059762828727108,-1.77590743208726,0.0882108183379432,0.20195440042592,-0.0537176114891853,-0.0661796136349327,-0.461178973351537,-0.287415384303856,-0.85505664420711,0.0540246658821715,-0.0832985589280547,26.2,0
52,71883.0,-1.05268533635282,1.22384673981325,1.18580074307025,-0.717683536903525,-0.227481323540983,-0.60514793771476,0.339477622384166,0.441394640083646,-0.477032888517509,-0.628497302566052,0.967684310035931,1.37866934432557,0.621880139399661,0.213026845755752,-1.11619903884821,0.260326560367689,-0.425103299764075,-0.154723644048383,0.0605588328967722,-0.0482226471789029,-0.0720128168717682,-0.215415304833891,-0.0576697084179574,0.380781449759484,-0.210364566893813,0.261724791386673,0.0404272405934177,0.108293577444847,1.0,0
53,161641.0,-0.119269910848963,0.968191152087722,0.181151612982555,-0.555307245068787,0.346919913371488,-1.42874684716503,1.08664899440145,-0.326144534174513,0.0277613025359782,-0.37281645807687,-0.42780552846849,0.229078837515181,0.0842207704665865,0.289984132098436,0.307507257442598,-0.401545089107103,-0.432840552038481,-0.19198046646447,-0.685754249095316,-0.0873481082801054,0.324997101253228,1.11598096114008,-0.188279414137525,0.433629345786439,0.0054217338543141,-0.201385965689288,0.169456959098111,0.099384151485045,5.34,0
54,93742.0,-3.29112509261551,4.4011941515981,-8.39421162258901,4.45357956949695,-4.79005451824953,-4.24018208232724,-9.21900099642753,1.97402995723142,-2.91294270907847,-13.540168238225,9.41303953977606,-18.0475965708216,-0.728186553999085,-15.3930448312636,0.3494850489774,-13.30388757707,-21.2979057823155,-7.26231079476482,2.27422550991903,1.4908691418867,2.10234346771868,0.597370314627801,-0.328086184026121,0.445752402449364,0.585280580866405,-0.399005421878678,2.11600444233121,1.05074380386505,1.0,1
